Id,SalePrice
1461,123975.0
1462,154603.33333333334
1463,181791.6666666667
1464,183765.2380952381
1465,196100.0
1466,185933.125
1467,171027.46666666665
1468,177524.66666666666
1469,189344.03333333335
1470,118537.88333333335
1471,193693.0
1472,103864.16666666666
1473,94053.57142857143
1474,154791.66666666666
1475,131766.73333333334
1476,338837.7
1477,256301.6
1478,281946.8
1479,191900.0
1480,504114.1
1481,304894.0666666667
1482,211728.6666666667
1483,172511.03636363638
1484,174420.7
1485,165178.2
1486,210523.7916666667
1487,327756.8
1488,245180.8
1489,216061.0
1490,200075.0
1491,195895.7619047619
1492,108035.59523809524
1493,184230.0
1494,276991.9
1495,307528.0
1496,215890.0
1497,190661.7
1498,152566.53333333333
1499,150613.73333333334
1500,153531.73333333334
1501,170950.83333333334
1502,152995.91904761904
1503,305011.7
1504,249049.3
1505,219137.61904761902
1506,176082.5
1507,205680.00000000003
1508,208379.06666666668
1509,154755.83333333334
1510,151826.3333333333
1511,145498.3333333333
1512,164176.66666666666
1513,169914.3333333333
1514,168556.66666666666
1515,181210.0
1516,161411.7
1517,163171.6666666667
1518,133597.5
1519,223887.8
1520,141379.1666666667
1521,147856.6666666667
1522,166725.6666666667
1523,106720.93333333335
1524,117589.3
1525,121690.96666666665
1526,125885.3
1527,111296.66666666666
1528,141861.6666666667
1529,146198.3333333333
1530,180639.0
1531,127065.96666666667
1532,109765.0
1533,164225.0
1534,113414.16666666666
1535,147921.6666666667
1536,114606.01999999999
1537,81232.63333333333
1538,191102.7
1539,232730.0
1540,109206.66666666666
1541,161312.5
1542,140183.33333333334
1543,208300.0
1544,85953.09523809524
1545,105378.46666666665
1546,114264.65
1547,143808.3333333333
1548,139800.0
1549,127663.33333333333
1550,148678.33333333334
1551,119086.16666666666
1552,138434.0
1553,158941.25
1554,101157.9
1555,178796.66666666666
1556,101465.0
1557,117125.0
1558,100876.8
1559,123527.5
1560,149241.0
1561,137854.16666666666
1562,123043.33333333333
1563,121293.33333333334
1564,163433.7
1565,158403.75
1566,228350.0
1567,82340.0
1568,209837.4
1569,124183.2
1570,117846.8
1571,132489.16666666666
1572,145030.41666666666
1573,256433.3333333333
1574,124610.5
1575,203883.3333333333
1576,216837.5
1577,203653.0
1578,148837.6666666667
1579,134734.06190476188
1580,190188.5
1581,138648.88333333336
1582,127945.71428571428
1583,365873.7
1584,234090.0
1585,138060.0
1586,83925.0
1587,92487.41666666666
1588,147800.0
1589,121830.2
1590,126150.0
1591,98925.4
1592,124107.66666666666
1593,114384.16666666666
1594,128110.0
1595,115800.0
1596,236572.6333333333
1597,145350.0
1598,185086.5
1599,209815.0
1600,188890.0
1601,69744.43333333333
1602,117302.5
1603,104890.0
1604,269694.3666666667
1605,259270.0
1606,161771.85
1607,172619.1666666667
1608,208311.5
1609,199841.5
1610,164526.5
1611,151583.3333333333
1612,164000.0
1613,170780.5303030303
1614,131582.5
1615,79307.5
1616,65168.21428571428
1617,97395.83333333333
1618,121353.33333333334
1619,127570.0
1620,143284.16666666666
1621,125158.33333333333
1622,150468.33333333334
1623,313372.45
1624,211041.6666666667
1625,140091.6666666667
1626,172280.0
1627,198286.66666666666
1628,286838.3666666667
1629,172655.1666666667
1630,363465.2
1631,234209.0
1632,255520.0
1633,157333.2
1634,174815.0
1635,178525.47222222222
