Id,SalePrice
1461,127495.14545454546
1462,154309.0909090909
1463,175928.21818181817
1464,181436.81818181818
1465,201283.47272727272
1466,183185.74545454545
1467,169875.92727272728
1468,176390.68181818182
1469,181473.26363636364
1470,123176.45454545454
1471,196598.0181818182
1472,94936.36363636363
1473,98248.73636363636
1474,150276.36363636365
1475,137039.53636363638
1476,385582.41818181815
1477,257051.43636363637
1478,301465.9818181818
1479,238780.14545454545
1480,446843.12727272726
1481,317025.6909090909
1482,210707.96363636362
1483,179126.9
1484,177811.57272727272
1485,170190.53636363638
1486,202036.86363636365
1487,340654.63636363635
1488,251820.56363636363
1489,212541.3818181818
1490,199097.56363636363
1491,188733.5909090909
1492,97579.26363636364
1493,178051.7
1494,303848.17272727273
1495,313074.05454545456
1496,219306.6090909091
1497,184128.2
1498,151663.67272727273
1499,151690.0181818182
1500,152968.31515151515
1501,175114.54545454544
1502,154432.74545454545
1503,303782.0909090909
1504,228774.74545454545
1505,216421.36363636365
1506,187534.41818181818
1507,217404.63636363635
1508,202150.43636363637
1509,164873.18181818182
1510,148697.72727272726
1511,151346.7
1512,161025.9090909091
1513,155297.78181818183
1514,164387.15454545454
1515,177777.72727272726
1516,162526.68181818182
1517,149248.27272727274
1518,130336.9909090909
1519,230332.44545454546
1520,137440.45454545456
1521,144928.63636363635
1522,164874.0909090909
1523,114895.89090909091
1524,123470.45454545454
1525,126208.91818181818
1526,129044.09090909091
1527,102346.45454545454
1528,129182.27272727272
1529,145170.0
1530,167416.36363636365
1531,126602.65454545454
1532,107321.66363636364
1533,149943.5181818182
1534,116487.77272727272
1535,157783.63636363635
1536,117275.86363636363
1537,76664.61818181818
1538,195122.18181818182
1539,243086.5181818182
1540,108400.90909090909
1541,162714.52727272728
1542,141083.63636363635
1543,216352.53636363638
1544,79859.67272727273
1545,105444.39090909091
1546,125938.64545454546
1547,136583.68181818182
1548,135842.14545454545
1549,115755.25454545455
1550,145433.8
1551,115354.09090909091
1552,149877.29090909092
1553,148700.16363636364
1554,111330.6
1555,171278.78181818183
1556,95930.15454545454
1557,121665.7
1558,95974.84545454546
1559,122489.24545454545
1560,155032.44545454546
1561,149810.80909090908
1562,127704.54545454546
1563,124159.09090909091
1564,163142.07272727272
1565,151766.74545454545
1566,225479.6
1567,76797.70909090909
1568,221962.36363636365
1569,144203.0181818182
1570,124402.4
1571,133661.1090909091
1572,146185.45454545456
1573,242296.84545454546
1574,112193.47272727273
1575,209361.94545454546
1576,215286.74545454545
1577,205659.26363636364
1578,155638.18181818182
1579,142596.0303030303
1580,193523.81818181818
1581,139646.32727272727
1582,129539.11818181818
1583,342315.63636363635
1584,251507.4818181818
1585,140237.5
1586,71433.3
1587,103057.35454545454
1588,147826.18181818182
1589,99497.33636363636
1590,133744.0909090909
1591,106066.77272727272
1592,127528.09090909091
1593,121738.08961038961
1594,136595.29090909092
1595,124358.95454545454
1596,238657.12727272726
1597,169572.74545454545
1598,182913.52727272728
1599,210229.29090909092
1600,194637.0909090909
1601,81244.94545454545
1602,115562.0
1603,93420.05454545455
1604,274563.9818181818
1605,253556.57272727272
1606,170008.18181818182
1607,169815.64545454545
1608,212384.43636363637
1609,198293.41818181818
1610,154281.23636363636
1611,154832.86363636365
1612,152628.5181818182
1613,173069.07272727272
1614,120787.72727272728
1615,87141.81818181818
1616,83391.0090909091
1617,86631.79090909091
1618,128311.81818181818
1619,134295.45454545456
1620,152651.6
1621,139954.92727272728
1622,155439.05454545454
1623,296820.2181818182
1624,210275.12727272726
1625,132861.12727272726
1626,171963.18181818182
1627,188353.63636363635
1628,292534.85454545455
1629,172126.1090909091
1630,355243.0
1631,221171.81818181818
1632,250560.92727272728
1633,168393.1181818182
1634,183798.72727272726
1635,178766.78181818183
1636,164592.37272727274
1637,176298.14545454545
1638,209242.54545454544
1639,186522.18181818182
1640,248887.66363636364
1641,184618.16363636364
1642,219449.63636363635
1643,226855.36363636365
1644,224796.0
1645,178993.22727272726
1646,155846.20909090908
1647,160217.0909090909
1648,142232.33636363636
1649,140633.63636363635
1650,121291.40909090909
1651,120708.47272727273
1652,94695.45454545454
1653,97810.1
1654,152110.45454545456
1655,154451.77272727274
1656,148865.47272727272
1657,151360.02727272728
1658,149271.81818181818
1659,137924.08181818182
1660,147571.5
1661,432601.06363636366
1662,387272.2181818182
1663,368987.2454545455
1664,450368.7
1665,314841.7454545455
1666,329885.2272727273
1667,358291.2636363636
1668,329844.04545454547
1669,301239.4636363636
1670,343006.5363636364
1671,265533.2545454545
1672,479183.55454545456
1673,296388.9090909091
1674,251929.69090909092
1675,187059.34545454546
1676,191555.53636363638
1677,214735.93636363637
1678,468219.8090909091
1679,365864.82727272727
1680,328812.7818181818
1681,263241.07272727275
1682,299366.3181818182
1683,187193.4909090909
1684,167963.72727272726
1685,174306.36363636365
1686,167885.36363636365
1687,166458.44545454546
1688,187679.18181818182
1689,185108.45454545456
1690,182879.36363636365
1691,173437.13636363635
1692,259991.81818181818
1693,167813.06363636363
1694,183470.9090909091
1695,169791.93636363637
1696,273852.7909090909
1697,172073.81818181818
1698,342428.9818181818
1699,333494.1
1700,247797.66363636364
1701,271116.66363636364
1702,260473.6090909091
1703,256824.4
1704,299079.0909090909
1705,230658.31818181818
1706,457597.9
1707,222169.03636363638
1708,221551.35454545455
1709,291729.82727272727
1710,225370.55454545454
1711,257546.42727272728
1712,254483.25454545455
1713,243380.55454545454
1714,219658.95454545456
1715,201644.68181818182
1716,190767.70909090908
1717,175001.91818181818
1718,136451.92727272728
1719,206558.95454545456
1720,259434.17272727273
1721,178183.96363636362
1722,127219.45454545454
1723,155678.54545454544
1724,215977.31818181818
1725,227450.13636363635
1726,185099.63636363635
1727,173328.04545454544
1728,185722.54545454544
1729,162392.6
1730,159669.6181818182
1731,119179.84545454546
1732,133575.9090909091
1733,127686.90909090909
1734,132737.72727272726
1735,133370.9090909091
1736,119490.3
1737,377643.2
1738,216331.9909090909
1739,276206.3
1740,196508.15454545454
1741,177593.69090909092
1742,172826.1181818182
1743,173257.27272727274
1744,326652.84545454546
1745,233426.94545454546
1746,272124.11818181816
1747,207773.43636363637
1748,203448.54545454544
1749,161200.9090909091
1750,150052.15454545454
1751,216044.54545454544
1752,123822.27272727272
1753,145973.4909090909
1754,216687.81818181818
1755,163240.33636363636
1756,121669.54545454546
1757,120895.94545454545
1758,144183.12727272726
1759,170775.0
1760,158987.72727272726
1761,160446.12727272726
1762,164143.28181818183
1763,160997.27272727274
1764,115908.75454545455
1765,179236.36363636365
1766,174101.36363636365
1767,195695.45454545456
1768,139513.86363636365
1769,162227.57272727272
1770,142398.48484848486
1771,137174.84545454546
1772,142798.20909090908
1773,141677.69090909092
1774,134805.45454545456
1775,131629.5909090909
1776,125531.93636363637
1777,118001.89090909091
1778,125166.90909090909
