Id,SalePrice
1461,119935.5
1462,152617.5
1463,185491.0
1464,179717.6666666667
1465,179280.0
1466,175090.0
1467,169353.1666666667
1468,175898.16666666666
1469,190290.15151515152
1470,112833.33333333333
1471,180871.81818181818
1472,92145.0
1473,89360.0
1474,147058.09523809524
1475,127280.65476190476
1476,287003.9
1477,222956.2666666667
1478,277644.45
1479,341800.4
1480,487638.04000000004
1481,312350.0
1482,190084.86666666667
1483,196299.2
1484,165084.58333333334
1485,170453.79166666666
1486,218800.625
1487,269084.6
1488,248589.4
1489,189458.5
1490,255198.8
1491,184522.5
1492,107362.5
1493,170917.6666666667
1494,272880.0
1495,223816.66666666666
1496,221705.6666666667
1497,206269.0
1498,151892.1
1499,150713.3
1500,147747.29523809525
1501,172163.33333333334
1502,144715.9904761905
1503,274190.0
1504,229901.66666666666
1505,208641.6666666667
1506,184814.12499999997
1507,275540.0
1508,183547.73333333334
1509,177348.33333333334
1510,148590.0
1511,147041.66666666666
1512,181035.0
1513,166644.0
1514,134833.3333333333
1515,209940.0
1516,141079.6666666667
1517,137765.9
1518,125666.66666666667
1519,203866.6666666667
1520,139184.3650793651
1521,150366.6666666667
1522,165442.38095238095
1523,114087.5
1524,125276.1
1525,110671.66666666667
1526,148058.3333333333
1527,106250.0
1528,110064.16666666666
1529,141370.83333333334
1530,143265.84666666668
1531,116532.9
1532,104060.52380952382
1533,117917.5
1534,122787.5
1535,133776.60714285713
1536,99492.5
1537,109274.15714285713
1538,115833.33333333334
1539,169340.0
1540,134486.6666666667
1541,123740.0
1542,132491.46825396823
1543,155789.0
1544,85519.66666666667
1545,96401.66666666667
1546,116032.5
1547,130791.1111111111
1548,136071.18
1549,88050.00000000001
1550,140871.1111111111
1551,114950.66666666667
1552,146367.5
1553,162240.50833333333
1554,116089.28333333335
1555,193275.83333333334
1556,105556.61904761902
1557,117270.0
1558,86737.5
1559,121917.5
1560,123220.0
1561,188576.12499999997
1562,112825.83333333333
1563,111176.63333333333
1564,167518.7
1565,157887.5
1566,200100.0
1567,86640.0
1568,228125.3
